user_id,gender,age,country,city,exp_group,os,source
56598,1,42,Russia,Davlekanovo,0,Android,ads
56599,1,17,Russia,Vsevolozhsk,0,iOS,ads
56600,1,27,Russia,Moscow,3,iOS,ads
56601,1,27,Russia,Moscow,2,Android,ads
56602,1,19,Russia,Ob,1,iOS,ads
56603,1,24,Russia,Moscow,4,Android,ads
56604,1,38,Russia,Saint Petersburg,1,Android,ads
56605,0,23,Russia,Moscow,0,Android,ads
56606,0,59,Russia,Vyksa,2,Android,ads
56607,1,41,Russia,Chelyabinsk,4,iOS,ads
56608,0,17,Russia,Saint Petersburg,1,Android,ads
56609,1,22,Russia,Moscow,1,iOS,ads
56610,1,19,Russia,Tyumen,3,Android,ads
56612,0,25,Russia,Moscow,3,iOS,ads
56613,1,40,Russia,Tomsk,1,iOS,ads
56614,1,35,Russia,Tula,1,Android,ads
56615,0,39,Russia,Astrakhan,2,Android,ads
56616,1,31,Russia,Novosibirsk,3,Android,ads
56617,1,15,Russia,Yekaterinburg,3,iOS,ads
56618,1,15,Ukraine,Mohyliv-Podilskyi,1,iOS,ads
56619,1,23,Russia,Mezhdurechensk,0,Android,ads
56620,1,35,Kazakhstan,Qyzylorda,0,iOS,ads
56621,1,28,Russia,Khabarovsk,0,iOS,ads
56622,0,39,Russia,Krymsk,1,iOS,ads
56623,1,21,Russia,Moscow,2,iOS,ads
56624,1,31,Russia,Kirov,1,iOS,ads
56625,0,40,Russia,Dolgoprudnyy,3,Android,ads
56626,0,34,Russia,Moscow,4,Android,ads
56627,1,37,Russia,Korolëv,1,Android,ads
56628,1,28,Russia,Kaluga,4,iOS,ads
56629,0,28,Cyprus,Nicosia,2,iOS,ads
56630,1,17,Russia,Gatchina,2,iOS,ads
56631,0,28,Russia,Chelyabinsk,3,Android,ads
56632,1,39,Russia,Ramenskoye,1,Android,ads
56633,1,27,Russia,Saint Petersburg,1,iOS,ads
56634,1,22,Russia,Chekhov,2,Android,ads
56635,0,24,Russia,Kursk,0,Android,ads
56636,1,23,Russia,Noginsk,3,Android,ads
56637,0,55,Russia,Minusinsk,0,iOS,ads
56638,0,19,Russia,Velikiye Luki,3,iOS,ads
56639,0,17,Russia,Saint Petersburg,0,Android,ads
56640,0,34,Russia,Saint Petersburg,4,Android,ads
56641,1,20,Russia,Belaya Kalitva,2,Android,ads
56642,0,15,Russia,Moscow,3,iOS,ads
56643,1,23,Russia,Mesker-Yurt,0,iOS,ads
56644,0,20,Azerbaijan,Sabirabad,2,Android,ads
56645,0,21,Russia,Yessentuki,3,iOS,ads
56646,0,25,Russia,Moscow,0,iOS,ads
56647,1,19,Russia,Moscow,2,Android,ads
56648,0,21,Russia,Podolsk,4,iOS,ads
56649,1,29,Russia,Torzhok,1,Android,ads
56650,1,40,Belarus,Dubrowna,4,iOS,ads
56651,1,18,Ukraine,Kramatorsk,1,Android,ads
56652,0,19,Russia,Danilov,3,iOS,ads
56653,1,23,Russia,Voronezh,2,Android,ads
56654,1,28,Russia,Yekaterinburg,3,Android,ads
56655,0,21,Kazakhstan,Aqtöbe,1,iOS,ads
56656,1,18,Russia,Kemerovo,3,Android,ads
56657,1,21,Russia,Moscow,4,Android,ads
56658,0,31,Russia,Voronezh,4,iOS,ads
56659,0,44,Finland,Riihimäki,4,Android,ads
56660,0,34,Russia,Makhachkala,1,iOS,ads
56661,1,45,Kazakhstan,Taraz,2,Android,ads
56662,0,23,Russia,Saint Petersburg,4,iOS,ads
56663,0,18,Russia,Moscow,1,iOS,ads
56664,0,52,Russia,Moscow,4,Android,ads
56665,0,27,Russia,Novosibirsk,4,iOS,ads
56666,1,48,Russia,Troitsk,2,Android,ads
56667,0,28,Russia,Megion,2,iOS,ads
56668,0,20,Cyprus,Ágios Athanásios,4,iOS,ads
56669,1,24,Russia,Krasnoufimsk,3,Android,ads
56670,0,17,Russia,Dyurtyuli,2,Android,ads
56671,1,16,Russia,Moscow,0,Android,ads
56672,1,23,Russia,Orsk,4,Android,ads
56673,1,15,Russia,Krasnoyarsk,1,Android,ads
56674,0,18,Russia,Yuzhno-Sakhalinsk,4,Android,ads
56675,1,20,Russia,Ussuriysk,1,iOS,ads
56676,1,17,Russia,Cherepovets,4,Android,ads
56677,1,19,Ukraine,Makiivka,4,Android,ads
56678,1,20,Russia,Kaliningrad,1,Android,ads
56679,0,52,Russia,Torzhok,2,iOS,ads
56680,1,40,Russia,Stavropol,1,iOS,ads
56681,0,39,Russia,Yaransk,4,iOS,ads
56682,1,38,Russia,Severodvinsk,2,iOS,ads
56683,1,17,Russia,Novoshakhtinsk,0,Android,ads
56684,0,30,Russia,Moscow,1,iOS,ads
56685,1,31,Russia,Arzamas,4,iOS,ads
56687,0,16,Russia,Aramil,3,Android,ads
56688,1,33,Kazakhstan,Pavlodar,4,Android,ads
56689,0,18,Ukraine,Donetsk,2,Android,ads
56690,0,22,Kazakhstan,Shymkent,4,Android,ads
56691,1,17,Russia,Smolensk,3,Android,ads
56692,1,29,Russia,Moscow,4,Android,ads
56693,0,28,Russia,Cheremkhovo,1,Android,ads
56694,1,26,Russia,Tikhvin,3,Android,ads
56695,0,39,Finland,Espoo,3,Android,ads
56696,1,21,Russia,Saint Petersburg,0,iOS,ads
56697,1,24,Finland,Helsinki,3,iOS,ads
56698,1,24,Russia,Saint Petersburg,4,iOS,ads
56699,1,20,Russia,Ufa,3,Android,ads
56700,1,19,Russia,Krasnoyarsk,3,iOS,ads
56701,1,21,Finland,Tampere,2,Android,ads
56702,0,48,Russia,Ufa,2,iOS,ads
56703,0,24,Russia,Moscow,1,Android,ads
56704,0,16,Russia,Medyn,4,Android,ads
56705,1,49,Russia,Ishimbay,1,Android,ads
56706,0,20,Ukraine,Truskavets,3,iOS,ads
56707,0,39,Russia,Samara,2,iOS,ads
56708,1,23,Russia,Moscow,4,Android,ads
56709,1,15,Russia,Krasnogorsk,4,iOS,ads
56710,1,38,Russia,Bataysk,2,Android,ads
56711,0,21,Russia,Tolyatti,2,iOS,ads
56712,1,43,Russia,Kozhevnikovo,1,iOS,ads
56713,0,28,Russia,Nizhnevartovsk,1,Android,ads
56714,1,27,Russia,Tashtagol,4,Android,ads
56715,0,21,Russia,Novosibirsk,3,Android,ads
56716,0,18,Russia,Shimanovsk,0,Android,ads
56717,1,17,Russia,Cherepovets,0,iOS,ads
56718,0,15,Russia,Moscow,0,Android,ads
56719,0,28,Russia,Samara,2,Android,ads
56720,1,23,Russia,Moscow,4,Android,ads
56721,1,32,Russia,Saint Petersburg,2,Android,ads
56722,0,22,Russia,Dubna,3,Android,ads
56723,0,16,Russia,Moscow,1,iOS,ads
56724,1,49,Russia,Lyubertsy,4,Android,ads
56725,0,15,Russia,Saratov,2,Android,ads
56726,0,58,Russia,Cheboksary,2,Android,ads
56727,0,17,Russia,Volgograd,3,iOS,ads
56728,1,31,Russia,Moscow,2,Android,ads
56729,1,39,Russia,Armavir,1,Android,ads
56730,1,31,Kazakhstan,Shymkent,1,Android,ads
56731,0,22,Russia,Rostov,3,iOS,ads
56732,0,26,Russia,Domodedovo,0,Android,ads
56733,0,38,Russia,Moscow,1,iOS,ads
56734,0,18,Russia,Sochi,1,Android,ads
56735,1,21,Russia,Uzhur,2,Android,ads
56736,1,42,Russia,Saint Petersburg,2,iOS,ads
56737,1,29,Russia,Novopavlovsk,3,Android,ads
56738,1,22,Ukraine,Druzhkivka,2,iOS,ads
56739,1,33,Russia,Yoshkar-Ola,1,iOS,ads
56740,1,35,Russia,Almetyevsk,4,iOS,ads
56741,1,23,Russia,Moscow,3,Android,ads
56742,0,48,Russia,Moscow,0,iOS,ads
56743,0,17,Turkey,Istanbul,1,Android,ads
56744,0,15,Russia,Khasavyurt,2,Android,ads
56745,1,20,Russia,Vyksa,1,Android,ads
56746,1,50,Russia,Orekhovo-Zuyevo,0,Android,ads
56747,0,21,Russia,Orekhovo-Borisovo Yuzhnoye,2,Android,ads
56748,1,36,Switzerland,Prilly,2,Android,ads
56749,0,20,Russia,Moscow,0,Android,ads
56750,1,22,Russia,Samara,2,Android,ads
56751,1,26,Ukraine,Melitopol,1,Android,ads
56752,0,18,Russia,Perm,4,iOS,ads
56753,1,18,Russia,Gornyak,1,Android,ads
56754,1,28,Russia,Saint Petersburg,1,iOS,ads
56755,0,21,Russia,Moscow,1,Android,ads
56756,0,38,Russia,Krasnogorsk,0,Android,ads
56757,0,34,Russia,Ulyanovsk,3,Android,ads
56758,1,24,Russia,Akyar,4,Android,ads
56759,0,20,Russia,Irkutsk,3,iOS,ads
56760,1,20,Russia,Astrakhan,1,Android,ads
56761,1,20,Russia,Yekaterinburg,3,Android,ads
56762,1,20,Russia,Vidnoye,1,iOS,ads
56763,0,47,Russia,Yaroslavl,3,Android,ads
56764,1,35,Russia,Kemerovo,0,Android,ads
56765,1,34,Russia,Ulan-Ude,3,Android,ads
56766,1,27,Russia,Moscow,2,iOS,ads
56767,1,32,Russia,Vyksa,0,Android,ads
56768,0,26,Russia,Izhevsk,4,Android,ads
56769,1,25,Russia,Kislovodsk,4,Android,ads
56770,1,16,Russia,Yaroslavl,2,Android,ads
56771,1,17,Kazakhstan,Almaty,1,iOS,ads
56772,0,23,Russia,Buynaksk,2,iOS,ads
56773,0,15,Russia,Yoshkar-Ola,4,iOS,ads
56774,1,17,Russia,Kirov,4,Android,ads
56775,0,41,Russia,Solnechnogorsk,3,iOS,ads
56776,0,23,Russia,Arsenyev,3,iOS,ads
56777,0,16,Russia,Murom,3,Android,ads
56778,1,16,Belarus,Minsk,0,Android,ads
56779,1,17,Russia,Almetyevsk,1,iOS,ads
56780,1,32,Turkey,Ankara,0,iOS,ads
56781,0,31,Russia,Yessentuki,2,iOS,ads
56782,0,37,Russia,Moscow,4,iOS,ads
56783,0,42,Russia,Moscow,2,Android,ads
56784,1,25,Russia,Lesnoye,3,Android,ads
56785,1,20,Russia,Moscow,4,iOS,ads
56786,1,32,Russia,Orël,4,iOS,ads
56787,0,17,Kazakhstan,Qaraghandy,1,iOS,ads
56788,0,20,Russia,Vladimir,4,iOS,ads
56789,0,23,Ukraine,Uzhhorod,1,iOS,ads
56790,1,32,Russia,Penza,4,Android,ads
56791,0,15,Russia,Yaroslavl,1,Android,ads
56792,1,51,Russia,Kirov,0,Android,ads
56793,1,18,Russia,Khabarovsk,0,iOS,ads
56794,1,21,Kazakhstan,Almaty,3,Android,ads
56795,0,24,Russia,Moscow,0,Android,ads
56796,1,32,Russia,Moscow,0,Android,ads
56797,1,17,Russia,Saint Petersburg,0,iOS,ads
56798,0,37,Russia,Bogdanovich,1,iOS,ads
56799,0,43,Russia,Krestovo-Gorodishche,2,iOS,ads
56800,0,15,Russia,Saint Petersburg,4,Android,ads
56801,1,39,Cyprus,Limassol,3,Android,ads
56802,0,36,Russia,Moscow,4,iOS,ads
56803,1,33,Russia,Moscow,3,Android,ads
56804,1,20,Azerbaijan,Baku,4,Android,ads
56805,1,33,Russia,Nizhniy Tagil,2,Android,ads
56806,0,29,Russia,Moscow,1,iOS,ads
56807,1,21,Russia,Sibay,1,iOS,ads
56808,1,33,Russia,Kotovsk,2,iOS,ads
56809,1,15,Russia,Irkutsk,3,Android,ads
56810,0,38,Azerbaijan,Kürdəmir,2,Android,ads
56811,0,39,Russia,Moscow,0,Android,ads
56812,1,35,Russia,Nizhniy Novgorod,0,Android,ads
56813,0,20,Russia,Perm,0,iOS,ads
56814,1,15,Russia,Gorokhovets,3,Android,ads
56815,1,27,Russia,Chukhloma,3,Android,ads
56816,1,41,Ukraine,Luhansk,1,Android,ads
56817,1,19,Russia,Moscow,3,iOS,ads
56818,1,57,Russia,Novotroitsk,2,Android,ads
56819,0,50,Russia,Stavropol,0,Android,ads
56820,0,22,Russia,Novoaleksandrovsk,0,Android,ads
56821,1,20,Russia,Magdagachi,4,Android,ads
56822,0,23,Russia,Orsk,2,Android,ads
56823,1,19,Russia,Cheboksary,1,iOS,ads
56824,1,32,Russia,Aznakayevo,4,Android,ads
56825,1,21,Russia,Voronezh,1,Android,ads
56826,0,24,Russia,Nizhnevartovsk,3,Android,ads
56827,0,40,Russia,Noginsk,0,iOS,ads
56828,1,29,Russia,Sochi,0,Android,ads
56829,0,16,Russia,Buturlinovka,1,Android,ads
56830,1,18,Russia,Priozërsk,3,Android,ads
56831,1,44,Russia,Kostroma,0,Android,ads
56832,0,50,Russia,Drezna,0,iOS,ads
56833,0,22,Russia,Moscow,1,iOS,ads
56834,1,29,Russia,Vsevolozhsk,1,Android,ads
56835,1,38,Russia,Beloretsk,3,Android,ads
56836,0,48,Russia,Moscow,0,Android,ads
56837,0,24,Russia,Chelyabinsk,4,Android,ads
56838,0,32,Russia,Tver,4,Android,ads
56839,1,39,Russia,Novomoskovsk,0,iOS,ads
56840,1,22,Russia,Novoaltaysk,3,Android,ads
56841,0,24,Russia,Kaspiysk,0,Android,ads
56842,1,29,Russia,Kemerovo,0,Android,ads
56843,1,18,Russia,Moscow,2,iOS,ads
56844,0,21,Russia,Armavir,4,Android,ads
56845,1,14,Russia,Korolëv,3,Android,ads
56846,0,17,Russia,Blagoveshchensk,2,iOS,ads
56847,1,27,Russia,Orël,1,Android,ads
56848,0,25,Russia,Nizhniy Novgorod,4,Android,ads
56849,0,36,Kazakhstan,Soran,2,Android,ads
56850,0,38,Belarus,Krychaw,0,iOS,ads
56851,1,39,Russia,Tikhvin,2,Android,ads
56852,0,22,Russia,Svirsk,3,Android,ads
56853,1,41,Ukraine,Makiivka,1,Android,ads
56854,1,33,Russia,Moscow,3,iOS,ads
56855,1,24,Russia,Kotovsk,1,iOS,ads
56856,0,22,Russia,Moscow,2,Android,ads
56857,0,20,Kazakhstan,Nur-Sultan,1,iOS,ads
56858,1,15,Russia,Chernogorsk,1,Android,ads
56859,1,30,Russia,Vladikavkaz,1,iOS,ads
56860,1,21,Russia,Stavropol,2,Android,ads
56861,0,21,Russia,Moscow,1,iOS,ads
56862,0,51,Russia,Shchëkino,4,Android,ads
56863,1,22,Azerbaijan,Sumqayıt,3,Android,ads
56864,0,38,Russia,Omsk,1,Android,ads
56865,1,18,Russia,Krasnodar,2,Android,ads
56866,1,35,Russia,Bol’shoy Kamen’,3,Android,ads
56867,0,22,Ukraine,Donetsk,2,Android,ads
56868,0,27,Russia,Birsk,4,Android,ads
56869,0,53,Russia,Moscow,4,iOS,ads
56870,0,23,Russia,Prokhladnyy,3,Android,ads
56871,0,45,Russia,Nalchik,0,Android,ads
56872,0,35,Russia,Moscow,4,Android,ads
56873,0,22,Russia,Gay,0,iOS,ads
56874,1,20,Turkey,Istanbul,0,Android,ads
56875,0,25,Russia,Nadym,4,Android,ads
56876,1,14,Russia,Krasnoyarsk,0,iOS,ads
56877,1,17,Russia,Samara,0,Android,ads
56878,0,60,Russia,Moscow,1,iOS,ads
56879,0,33,Russia,Aleksin,2,Android,ads
56880,1,25,Russia,Leninsk-Kuznetskiy,4,Android,ads
56881,1,19,Russia,Saint Petersburg,1,iOS,ads
56882,1,18,Russia,Kotlas,0,Android,ads
56883,1,50,Russia,Saint Petersburg,3,iOS,ads
56884,1,19,Russia,Orël,2,iOS,ads
56885,1,24,Russia,Rostov,4,Android,ads
56886,0,35,Russia,Kovdor,0,Android,ads
56887,0,22,Russia,Kandalaksha,4,iOS,ads
56888,1,15,Russia,Otrado-Kubanskoye,2,Android,ads
56889,0,39,Russia,Sorsk,1,iOS,ads
56890,0,40,Ukraine,Melitopol,0,Android,ads
56891,1,17,Russia,Severobaykalsk,3,iOS,ads
56892,0,20,Russia,Groznyy,2,Android,ads
56893,0,40,Russia,Moskovskiy,4,iOS,ads
56894,0,27,Russia,Volgograd,2,Android,ads
56895,1,21,Ukraine,Dnipro,3,iOS,ads
56896,1,21,Russia,Zheleznogorsk,1,Android,ads
56897,0,32,Russia,Krasnodar,3,iOS,ads
56898,1,19,Russia,Novolakskoye,3,Android,ads
56899,0,16,Russia,Moscow,4,Android,ads
56900,0,55,Russia,Angarsk,2,Android,ads
56901,1,17,Russia,Velikiy Novgorod,1,iOS,ads
56902,1,18,Russia,Naberezhnyye Chelny,1,Android,ads
56903,0,34,Russia,Alzamay,1,iOS,ads
56904,0,23,Kazakhstan,Almaty,3,Android,ads
56905,1,51,Russia,Voronezh,3,Android,ads
56906,0,21,Russia,Segezha,1,iOS,ads
56907,1,33,Russia,Svobodnyy,4,Android,ads
56908,1,18,Turkey,Tekirdağ,0,Android,ads
56909,0,23,Russia,Ivanovo,1,iOS,ads
56910,0,18,Russia,Usol’ye-Sibirskoye,0,iOS,ads
56911,1,32,Russia,Krasnoyarsk,2,Android,ads
56912,1,31,Russia,Tsivilsk,0,Android,ads
56913,0,17,Russia,Moscow,2,iOS,ads
56914,0,19,Russia,Krasnodar,1,Android,ads
56915,0,44,Russia,Konakovo,1,Android,ads
56916,1,21,Russia,Moscow,2,iOS,ads
56917,1,20,Russia,Tolyatti,4,iOS,ads
56918,1,27,Russia,Magnitogorsk,0,Android,ads
56919,0,15,Russia,Shadrinsk,4,Android,ads
56920,1,48,Russia,Shatura,2,Android,ads
56921,0,42,Russia,Buguruslan,1,Android,ads
56922,1,27,Russia,Moscow,1,Android,ads
56923,0,20,Russia,Korolëv,1,Android,ads
56924,1,40,Russia,Yalchiki,0,Android,ads
56925,1,50,Russia,Molochnoye,3,Android,ads
56926,1,17,Russia,Moscow,2,Android,ads
56927,1,22,Russia,Berëzovka,3,Android,ads
56928,0,31,Russia,Sochi,4,iOS,ads
56929,0,20,Belarus,Minsk,2,Android,ads
56930,0,32,Russia,Pervouralsk,3,Android,ads
56931,1,20,Turkey,Sultanhanı,1,Android,ads
56932,1,20,Russia,Kirov,0,iOS,ads
56933,1,27,Russia,Barnaul,4,Android,ads
56934,0,16,Russia,Ulan-Ude,0,iOS,ads
56935,1,18,Russia,Saint Petersburg,0,Android,ads
56936,1,31,Russia,Tolyatti,3,Android,ads
56937,1,23,Russia,Ulan-Ude,3,Android,ads
56938,1,22,Russia,Kamyshlov,1,Android,ads
56939,1,19,Russia,Krymsk,4,Android,ads
56940,1,18,Azerbaijan,Baku,0,iOS,ads
56941,1,54,Ukraine,Sumy,2,Android,ads
56942,0,31,Russia,Perm,3,Android,ads
56943,0,44,Switzerland,Thun,1,Android,ads
56944,1,27,Russia,Moscow,4,iOS,ads
56945,1,24,Russia,Moscow,2,Android,ads
56946,1,18,Russia,Serov,2,Android,ads
56947,1,37,Russia,Astrakhan,2,iOS,ads
56948,0,26,Russia,Moscow,4,Android,ads
56949,1,26,Russia,Moscow,4,Android,ads
56950,1,24,Russia,Moscow,1,Android,ads
56951,0,49,Russia,Kaliningrad,1,Android,ads
56952,0,24,Russia,Kostroma,4,iOS,ads
56953,0,30,Russia,Tolyatti,4,Android,ads
56954,1,42,Russia,Saint Petersburg,0,Android,ads
56955,0,18,Russia,Astrakhan,0,Android,ads
56956,1,20,Russia,Dzerzhinsk,1,iOS,ads
56957,0,16,Russia,Chelyabinsk,0,Android,ads
56958,0,43,Russia,Dolgoprudnyy,4,Android,ads
56959,0,15,Russia,Semiluki,1,iOS,ads
56960,0,22,Russia,Moscow,4,Android,ads
56961,1,45,Azerbaijan,Baku,0,Android,ads
56962,1,19,Russia,Blagoveshchensk,3,Android,ads
56963,0,21,Russia,Kursk,1,Android,ads
56964,1,20,Russia,Moscow,0,Android,ads
56965,1,16,Belarus,Homyel’,1,Android,ads
56966,0,50,Russia,Kyzyl,1,Android,ads
56967,0,15,Russia,Kirsanov,0,Android,ads
56968,0,36,Kazakhstan,Taldyqorghan,1,iOS,ads
56969,0,21,Russia,Severouralsk,2,iOS,ads
56970,0,27,Russia,Labytnangi,0,Android,ads
56971,0,17,Russia,Nikolskoye,4,iOS,ads
56972,1,23,Russia,Vologda,0,Android,ads
56973,1,27,Russia,Saint Petersburg,3,iOS,ads
56974,1,18,Russia,Velikiy Novgorod,1,Android,ads
56975,1,15,Russia,Vyazniki,3,Android,ads
56976,0,29,Russia,Verkh-Tula,4,iOS,ads
56977,1,32,Russia,Samara,1,iOS,ads
56978,0,16,Russia,Chelyabinsk,1,iOS,ads
56979,1,33,Russia,Irkutsk,2,Android,ads
56980,1,19,Russia,Kazan,1,iOS,ads
56981,0,32,Russia,Yessentuki,1,iOS,ads
56982,0,22,Russia,Kirov,2,Android,ads
56983,1,19,Russia,Novomoskovsk,4,Android,ads
56984,1,47,Russia,Domodedovo,3,iOS,ads
56985,1,19,Russia,Kirzhach,4,iOS,ads
56986,1,24,Russia,Bolkhov,4,Android,ads
56987,0,30,Russia,Babstovo,4,Android,ads
56988,1,20,Ukraine,Bilhorod-Dnistrovskyi,0,Android,ads
56989,1,20,Azerbaijan,Baku,0,Android,ads
56990,0,22,Russia,Beloretsk,2,Android,ads
56991,1,17,Russia,Moscow,3,iOS,ads
56992,1,18,Russia,Labinsk,0,Android,ads
56993,1,52,Russia,Sosnogorsk,2,iOS,ads
56994,1,47,Estonia,Tartu,1,Android,ads
56995,0,48,Russia,Moscow,3,Android,ads
56996,0,23,Estonia,Narva,1,Android,ads
56997,1,22,Russia,Tomsk,0,iOS,ads
56998,1,18,Russia,Vologda,3,iOS,ads
56999,0,37,Russia,Cheboksary,4,Android,ads
57000,0,14,Russia,Irkutsk,0,Android,ads
57001,1,29,Russia,Serdobsk,1,Android,ads
57002,1,32,Russia,Ozërsk,4,Android,ads
57003,1,23,Russia,Lobnya,2,iOS,ads
57004,1,18,Ukraine,Lysychansk,0,Android,ads
57005,1,22,Russia,Dyatkovo,2,Android,ads
57006,1,44,Russia,Novosibirsk,4,Android,ads
57007,0,21,Russia,Moscow,2,Android,ads
57008,0,39,Russia,Gay,1,Android,ads
57009,1,24,Russia,Novocheboksarsk,3,iOS,ads
57010,1,25,Russia,Tyumen,2,Android,ads
57011,0,41,Russia,Krasnoyarsk,3,Android,ads
57012,1,26,Kazakhstan,Almaty,0,Android,ads
57013,1,20,Russia,Nizhniy Novgorod,0,Android,ads
57014,1,15,Russia,Melensk,0,Android,ads
57015,1,27,Russia,Ulan-Ude,4,Android,ads
57016,1,34,Ukraine,Berdiansk,2,iOS,ads
57017,0,18,Russia,Saint Petersburg,4,Android,ads
57018,1,24,Russia,Kemerovo,0,iOS,ads
57019,0,20,Russia,Lensk,1,Android,ads
57020,0,17,Russia,Zelenogorsk,1,Android,ads
57021,1,53,Ukraine,Nova Kakhovka,4,Android,ads
57022,1,32,Russia,Minusinsk,4,Android,ads
57023,1,40,Russia,Astrakhan,1,Android,ads
57024,1,28,Russia,Berezniki,0,Android,ads
57025,0,39,Russia,Moscow,0,iOS,ads
57026,1,19,Russia,Birsk,4,iOS,ads
57027,1,40,Russia,Surgut,4,iOS,ads
57028,0,30,Russia,Kokhma,4,Android,ads
57029,1,22,Russia,Yekaterinburg,2,Android,ads
57030,0,21,Russia,Krasnodar,4,iOS,ads
57031,1,44,Kazakhstan,Shymkent,4,Android,ads
57032,0,25,Russia,Cheboksary,4,iOS,ads
57033,1,23,Russia,Zima,1,Android,ads
57034,0,19,Russia,Saint Petersburg,3,iOS,ads
57035,1,53,Russia,Shakhunya,2,Android,ads
57036,0,39,Belarus,Mahilyow,3,iOS,ads
57037,1,19,Ukraine,Smila,0,Android,ads
57038,1,18,Russia,Nizhnevartovsk,2,iOS,ads
57039,1,20,Russia,Dimitrovgrad,2,Android,ads
57040,0,19,Russia,Novosibirsk,0,Android,ads
57041,1,66,Russia,Samara,0,Android,ads
57042,1,21,Ukraine,Dolyna,0,iOS,ads
57043,1,23,Russia,Moscow,2,Android,ads
57044,1,31,Russia,Saint Petersburg,0,iOS,ads
57045,1,53,Russia,Cherkessk,2,iOS,ads
57046,0,43,Russia,Astrakhan,3,Android,ads
57047,1,15,Russia,Odintsovo,2,Android,ads
57048,1,23,Russia,Khimki,3,Android,ads
57049,1,46,Russia,Melenki,3,Android,ads
57050,0,22,Russia,Ivanteyevka,0,Android,ads
57051,1,21,Russia,Ulan-Ude,1,Android,ads
57052,0,47,Russia,Kuvshinovo,1,Android,ads
57053,1,18,Russia,Yeysk,1,iOS,ads
57054,0,18,Russia,Kirov,0,iOS,ads
57055,0,36,Russia,Petrozavodsk,1,Android,ads
57056,0,24,Russia,Makhachkala,0,Android,ads
57057,1,21,Russia,Voronezh,1,Android,ads
57058,1,18,Ukraine,Vyshcheolchedaiv,1,Android,ads
57059,1,31,Russia,Tula,2,Android,ads
57060,1,36,Russia,Rostov,2,Android,ads
57061,0,22,Russia,Kemerovo,4,Android,ads
57062,1,25,Russia,Tyumen,2,Android,ads
57063,1,32,Russia,Novokuznetsk,0,iOS,ads
57064,0,24,Russia,Irkutsk,4,iOS,ads
57065,1,24,Russia,Nizhniy Novgorod,2,Android,ads
57066,0,16,Russia,Perm,3,Android,ads
57067,1,25,Russia,Yelizovo,4,Android,ads
57068,1,19,Russia,Chita,3,Android,ads
57069,0,38,Russia,Lesnoy Gorodok,4,Android,ads
57070,1,18,Russia,Magnitogorsk,3,iOS,ads
57071,1,19,Russia,Samara,4,Android,ads
57072,0,26,Russia,Moscow,4,Android,ads
57073,0,17,Russia,Yoshkar-Ola,4,Android,ads
57074,1,33,Russia,Sterlitamak,1,Android,ads
57075,0,39,Russia,Kuybyshev,0,Android,ads
57076,1,57,Russia,Moscow,0,Android,ads
57077,0,53,Russia,Saint Petersburg,4,Android,ads
57078,1,30,Russia,Moscow,4,iOS,ads
57079,1,27,Russia,Moscow,2,Android,ads
57080,0,23,Russia,Lyubertsy,2,iOS,ads
57081,1,31,Russia,Saint Petersburg,0,iOS,ads
57082,0,28,Russia,Stupino,1,Android,ads
57083,0,36,Russia,Tolyatti,2,Android,ads
57084,0,26,Russia,Salavat,0,iOS,ads
57085,0,37,Russia,Kazan,4,Android,ads
57086,1,19,Russia,Novomoskovsk,3,iOS,ads
57087,1,40,Russia,Vladimir,1,Android,ads
57088,1,22,Russia,Kazan,1,iOS,ads
57089,1,16,Russia,Moscow,4,iOS,ads
57090,0,23,Russia,Khabarovsk,3,iOS,ads
57091,0,22,Russia,Petrozavodsk,1,Android,ads
57092,1,36,Russia,Novosibirsk,1,iOS,ads
57093,0,21,Russia,Barnaul,0,Android,ads
57094,0,20,Azerbaijan,Baku,0,iOS,ads
57095,0,18,Russia,Pushkino,2,Android,ads
57096,0,31,Russia,Yekaterinburg,0,Android,ads
57097,1,18,Russia,Gay,4,Android,ads
57098,1,45,Russia,Zheleznogorsk,3,Android,ads
57099,1,18,Russia,Lipetsk,4,Android,ads
57100,1,17,Latvia,Riga,4,Android,ads
57101,0,20,Russia,Moscow,3,Android,ads
57102,0,40,Russia,Moscow,3,Android,ads
57103,0,52,Russia,Nizhnyaya Tura,3,Android,ads
57104,1,32,Russia,Khanty-Mansiysk,1,Android,ads
57105,1,21,Russia,Yaroslavl,2,iOS,ads
57106,1,18,Russia,Krasnoarmeyskoye,1,Android,ads
57107,0,21,Russia,Saint Petersburg,3,Android,ads
57108,1,36,Russia,Barnaul,1,iOS,ads
57109,1,45,Ukraine,Kyiv,1,Android,ads
57110,0,22,Russia,Syktyvkar,0,Android,ads
57111,1,41,Ukraine,Toretsk,2,Android,ads
57112,0,19,Russia,Yaroslavl,3,Android,ads
57113,0,21,Russia,Saint Petersburg,1,iOS,ads
57114,0,15,Russia,Borovichi,0,iOS,ads
57115,1,30,Finland,Kirkkonummi,0,Android,ads
57116,1,23,Russia,Chebarkul,0,Android,ads
57117,0,15,Russia,Volzhskiy,4,Android,ads
57118,0,47,Russia,Moscow,1,iOS,ads
57119,0,17,Ukraine,Sadky,4,Android,ads
57120,1,36,Russia,Kotovsk,1,Android,ads
57121,0,16,Russia,Kursk,3,iOS,ads
57122,0,15,Russia,Sterlitamak,0,Android,ads
57123,1,20,Russia,Saint Petersburg,2,Android,ads
